"","Date","country","location","variable","value","dataSource","val.approx","USD_given","USD_interp"
"7476",2014-11-10,"Guinea","FORECARIAH",NA,NA,NA,3,0,85851447
"7477",2014-11-10,"Guinea","KEROUANE",NA,NA,NA,28.5,0,85851447
"7478",2014-11-10,"Guinea","DINGUIRAYE",NA,NA,NA,0,0,85851447
"7479",2014-11-10,"Guinea","BOFFA",NA,NA,NA,0,0,85851447
"7480",2014-11-10,"Guinea","COYAH",NA,NA,NA,6.5,0,85851447
"7481",2014-11-10,"Guinea","N'ZEREKORE",NA,NA,NA,23.5,0,85851447
"7482",2014-11-10,"Guinea","LOLA",NA,NA,NA,0,0,85851447
"7483",2014-11-10,"Guinea","BEYLA",NA,NA,NA,15,0,85851447
"7484",2014-11-10,"Guinea","CONAKRY",NA,NA,NA,19,0,85851447
"7485",2014-11-10,"Guinea","SIGUIRI",NA,NA,NA,3.5,0,85851447
"7486",2014-11-10,"Guinea","PITA",NA,NA,NA,0,0,85851447
"7487",2014-11-10,"Guinea","TELIMELE",NA,NA,NA,0,0,85851447
"7488",2014-11-10,"Guinea","KINDIA",NA,NA,NA,3,0,85851447
"7489",2014-11-10,"Guinea","MACENTA",NA,NA,NA,32,0,85851447
"7490",2014-11-10,"Guinea","DUBREKA",NA,NA,NA,0,0,85851447
"7491",2014-11-10,"Guinea","FARANAH",NA,NA,NA,11,0,85851447
"7492",2014-11-10,"Guinea","BOKE",NA,NA,NA,0,0,85851447
"7493",2014-11-10,"Guinea","KANKAN",NA,NA,NA,2,0,85851447
"7494",2014-11-10,"Guinea","YOMOU",NA,NA,NA,0,0,85851447
"7495",2014-11-10,"Guinea","DALABA",NA,NA,NA,0,0,85851447
"7496",2014-11-10,"Guinea","DABOLA",NA,NA,NA,0,0,85851447
"7497",2014-11-10,"Liberia","SINOE",NA,NA,NA,0,30264817,430406587
"7498",2014-11-10,"Liberia","GRAND GEDEH",NA,NA,NA,0,30264817,430406587
"7499",2014-11-10,"Liberia","MARYLAND",NA,NA,NA,0,30264817,430406587
"7500",2014-11-10,"Liberia","MARGIBI",NA,NA,NA,8,30264817,430406587
"7501",2014-11-10,"Liberia","BOMI",NA,NA,NA,7,30264817,430406587
"7502",2014-11-10,"Liberia","GBARPOLU",NA,NA,NA,0,30264817,430406587
"7503",2014-11-10,"Liberia","MONTSERRADO",NA,NA,NA,44.5,30264817,430406587
"7504",2014-11-10,"Liberia","NIMBA",NA,NA,NA,2,30264817,430406587
"7505",2014-11-10,"Liberia","GRAND KRU",NA,NA,NA,1,30264817,430406587
"7506",2014-11-10,"Liberia","BONG",NA,NA,NA,3,30264817,430406587
"7507",2014-11-10,"Liberia","GRAND CAPE MOUNT",NA,NA,NA,10,30264817,430406587
"7508",2014-11-10,"Liberia","RIVER GEE",NA,NA,NA,0,30264817,430406587
"7509",2014-11-10,"Liberia","RIVERCESS",NA,NA,NA,16,30264817,430406587
"7510",2014-11-10,"Liberia","LOFA",NA,NA,NA,0.5,30264817,430406587
"7511",2014-11-10,"Liberia","GRAND BASSA",NA,NA,NA,5,30264817,430406587
"7512",2014-11-10,"Sierra Leone","KENEMA",NA,NA,NA,0.5,0,141266434
"7513",2014-11-10,"Sierra Leone","KONO",NA,NA,NA,6.5,0,141266434
"7514",2014-11-10,"Sierra Leone","PORT LOKO",NA,NA,NA,121,0,141266434
"7515",2014-11-10,"Sierra Leone","BO",NA,NA,NA,22.5,0,141266434
"7516",2014-11-10,"Sierra Leone","KOINADUGU",NA,NA,NA,22,0,141266434
"7517",2014-11-10,"Sierra Leone","MOYAMBA",NA,NA,NA,23,0,141266434
"7518",2014-11-10,"Sierra Leone","FREETOWN",NA,NA,NA,46.5,0,141266434
"7519",2014-11-10,"Sierra Leone","BOMBALI",NA,NA,NA,55,0,141266434
"7520",2014-11-10,"Sierra Leone","KAMBIA",NA,NA,NA,5,0,141266434
"7521",2014-11-10,"Sierra Leone","PUJEHUN",NA,NA,NA,0,0,141266434
"7522",2014-11-10,"Sierra Leone","BONTHE",NA,NA,NA,0,0,141266434
"7523",2014-11-10,"Sierra Leone","TONKOLILI",NA,NA,NA,44,0,141266434
"7524",2014-11-10,"Sierra Leone","KAILAHUN",NA,NA,NA,3,0,141266434
"7525",2014-11-10,"Sierra Leone","WESTERN RURAL",NA,NA,NA,40,0,141266434
"7526",2014-11-11,"Guinea","KISSIDOUGO",NA,NA,NA,1,0,85851447
"7527",2014-11-11,"Guinea","GUECKEDOU",NA,NA,NA,2.5,0,85851447
"7528",2014-11-11,"Guinea","KEROUANE",NA,NA,NA,28.5,0,85851447
"7529",2014-11-11,"Guinea","DINGUIRAYE",NA,NA,NA,0,0,85851447
"7530",2014-11-11,"Guinea","BEYLA",NA,NA,NA,15,0,85851447
"7531",2014-11-11,"Guinea","BOFFA",NA,NA,NA,0,0,85851447
"7532",2014-11-11,"Guinea","SIGUIRI",NA,NA,NA,3.5,0,85851447
"7533",2014-11-11,"Guinea","MACENTA",NA,NA,NA,32,0,85851447
"7534",2014-11-11,"Guinea","LOLA",NA,NA,NA,0,0,85851447
"7535",2014-11-11,"Guinea","TELIMELE",NA,NA,NA,0,0,85851447
"7536",2014-11-11,"Guinea","KINDIA",NA,NA,NA,3,0,85851447
"7537",2014-11-11,"Guinea","KOUROUSSA",NA,NA,NA,0,0,85851447
"7538",2014-11-11,"Guinea","FORECARIAH",NA,NA,NA,3,0,85851447
"7539",2014-11-11,"Guinea","PITA",NA,NA,NA,0,0,85851447
"7540",2014-11-11,"Guinea","DUBREKA",NA,NA,NA,0,0,85851447
"7541",2014-11-11,"Guinea","DABOLA",NA,NA,NA,0,0,85851447
"7542",2014-11-11,"Guinea","DALABA",NA,NA,NA,0,0,85851447
"7543",2014-11-11,"Guinea","N'ZEREKORE",NA,NA,NA,23.5,0,85851447
"7544",2014-11-11,"Guinea","CONAKRY",NA,NA,NA,19,0,85851447
"7545",2014-11-11,"Guinea","COYAH",NA,NA,NA,6.5,0,85851447
"7546",2014-11-11,"Guinea","YOMOU",NA,NA,NA,0,0,85851447
"7547",2014-11-11,"Guinea","KANKAN",NA,NA,NA,2,0,85851447
"7548",2014-11-11,"Guinea","FARANAH",NA,NA,NA,11,0,85851447
"7549",2014-11-11,"Guinea","BOKE",NA,NA,NA,0,0,85851447
"7550",2014-11-11,"Liberia","RIVER GEE",NA,NA,NA,0,104648,430511235
"7551",2014-11-11,"Liberia","MARYLAND",NA,NA,NA,0,104648,430511235
"7552",2014-11-11,"Liberia","BOMI",NA,NA,NA,7,104648,430511235
"7553",2014-11-11,"Liberia","GRAND GEDEH",NA,NA,NA,0,104648,430511235
"7554",2014-11-11,"Liberia","BONG",NA,NA,NA,3,104648,430511235
"7555",2014-11-11,"Liberia","SINOE",NA,NA,NA,0,104648,430511235
"7556",2014-11-11,"Liberia","MARGIBI",NA,NA,NA,8,104648,430511235
"7557",2014-11-11,"Liberia","LOFA",NA,NA,NA,0.5,104648,430511235
"7558",2014-11-11,"Liberia","RIVERCESS",NA,NA,NA,16,104648,430511235
"7559",2014-11-11,"Liberia","GRAND CAPE MOUNT",NA,NA,NA,10,104648,430511235
"7560",2014-11-11,"Liberia","GRAND KRU",NA,NA,NA,1,104648,430511235
"7561",2014-11-11,"Liberia","MONTSERRADO",NA,NA,NA,44.5,104648,430511235
"7562",2014-11-11,"Liberia","GBARPOLU",NA,NA,NA,0,104648,430511235
"7563",2014-11-11,"Liberia","NIMBA",NA,NA,NA,2,104648,430511235
"7564",2014-11-11,"Liberia","GRAND BASSA",NA,NA,NA,5,104648,430511235
"7565",2014-11-11,"Sierra Leone","PORT LOKO",NA,NA,NA,121,0,141266434
"7566",2014-11-11,"Sierra Leone","KONO",NA,NA,NA,6.5,0,141266434
"7567",2014-11-11,"Sierra Leone","TONKOLILI",NA,NA,NA,44,0,141266434
"7568",2014-11-11,"Sierra Leone","MOYAMBA",NA,NA,NA,23,0,141266434
"7569",2014-11-11,"Sierra Leone","KAMBIA",NA,NA,NA,5,0,141266434
"7570",2014-11-11,"Sierra Leone","PUJEHUN",NA,NA,NA,0,0,141266434
"7571",2014-11-11,"Sierra Leone","BONTHE",NA,NA,NA,0,0,141266434
"7572",2014-11-11,"Sierra Leone","KENEMA",NA,NA,NA,0.5,0,141266434
"7573",2014-11-11,"Sierra Leone","KAILAHUN",NA,NA,NA,3,0,141266434
"7574",2014-11-11,"Sierra Leone","KOINADUGU",NA,NA,NA,22,0,141266434
"7575",2014-11-11,"Sierra Leone","BO",NA,NA,NA,22.5,0,141266434
"7576",2014-11-11,"Sierra Leone","FREETOWN",NA,NA,NA,46.5,0,141266434
"7577",2014-11-11,"Sierra Leone","WESTERN RURAL",NA,NA,NA,40,0,141266434
"7578",2014-11-11,"Sierra Leone","BOMBALI",NA,NA,NA,55,0,141266434
"7579",2014-11-12,"Guinea","BOFFA",NA,NA,NA,0,0,85851447
"7580",2014-11-12,"Guinea","KEROUANE",NA,NA,NA,28.5,0,85851447
"7581",2014-11-12,"Guinea","DINGUIRAYE",NA,NA,NA,0,0,85851447
"7582",2014-11-12,"Guinea","TELIMELE",NA,NA,NA,0,0,85851447
"7583",2014-11-12,"Guinea","KISSIDOUGO",NA,NA,NA,1,0,85851447
"7584",2014-11-12,"Guinea","GUECKEDOU",NA,NA,NA,2.5,0,85851447
"7585",2014-11-12,"Guinea","YOMOU",NA,NA,NA,0,0,85851447
"7586",2014-11-12,"Guinea","LOLA",NA,NA,NA,0,0,85851447
"7587",2014-11-12,"Guinea","SIGUIRI",NA,NA,NA,3.5,0,85851447
"7588",2014-11-12,"Guinea","DABOLA",NA,NA,NA,0,0,85851447
"7589",2014-11-12,"Guinea","MACENTA",NA,NA,NA,32,0,85851447
"7590",2014-11-12,"Guinea","BEYLA",NA,NA,NA,15,0,85851447
"7591",2014-11-12,"Guinea","PITA",NA,NA,NA,0,0,85851447
"7592",2014-11-12,"Guinea","DUBREKA",NA,NA,NA,0,0,85851447
"7593",2014-11-12,"Guinea","COYAH",NA,NA,NA,6.5,0,85851447
"7594",2014-11-12,"Guinea","BOKE",NA,NA,NA,0,0,85851447
"7595",2014-11-12,"Guinea","FORECARIAH",NA,NA,NA,3,0,85851447
"7596",2014-11-12,"Guinea","KOUROUSSA",NA,NA,NA,0,0,85851447
"7597",2014-11-12,"Guinea","KINDIA",NA,NA,NA,3,0,85851447
"7598",2014-11-12,"Guinea","CONAKRY",NA,NA,NA,19,0,85851447
"7599",2014-11-12,"Guinea","FARANAH",NA,NA,NA,11,0,85851447
"7600",2014-11-12,"Guinea","DALABA",NA,NA,NA,0,0,85851447
"7601",2014-11-12,"Guinea","KANKAN",NA,NA,NA,2,0,85851447
"7602",2014-11-12,"Guinea","N'ZEREKORE",NA,NA,NA,23.5,0,85851447
"7603",2014-11-12,"Liberia","GBARPOLU",NA,NA,NA,0,0,430511235
"7604",2014-11-12,"Liberia","MARYLAND",NA,NA,NA,0,0,430511235
"7605",2014-11-12,"Liberia","RIVER GEE",NA,NA,NA,0,0,430511235
"7606",2014-11-12,"Liberia","GRAND GEDEH",NA,NA,NA,0,0,430511235
"7607",2014-11-12,"Liberia","MARGIBI",NA,NA,NA,8,0,430511235
"7608",2014-11-12,"Liberia","GRAND KRU",NA,NA,NA,1,0,430511235
"7609",2014-11-12,"Liberia","LOFA",NA,NA,NA,0.5,0,430511235
"7610",2014-11-12,"Liberia","BONG",NA,NA,NA,3,0,430511235
"7611",2014-11-12,"Liberia","SINOE",NA,NA,NA,0,0,430511235
"7612",2014-11-12,"Liberia","GRAND CAPE MOUNT",NA,NA,NA,10,0,430511235
"7613",2014-11-12,"Liberia","MONTSERRADO",NA,NA,NA,44.5,0,430511235
"7614",2014-11-12,"Liberia","RIVERCESS",NA,NA,NA,16,0,430511235
"7615",2014-11-12,"Liberia","GRAND BASSA",NA,NA,NA,5,0,430511235
"7616",2014-11-12,"Liberia","NIMBA",NA,NA,NA,2,0,430511235
"7617",2014-11-12,"Liberia","BOMI",NA,NA,NA,7,0,430511235
"7618",2014-11-12,"Sierra Leone","TONKOLILI",NA,NA,NA,44,18583116,159849550
"7619",2014-11-12,"Sierra Leone","KOINADUGU",NA,NA,NA,22,18583116,159849550
"7620",2014-11-12,"Sierra Leone","PUJEHUN",NA,NA,NA,0,18583116,159849550
"7621",2014-11-12,"Sierra Leone","KAILAHUN",NA,NA,NA,3,18583116,159849550
"7622",2014-11-12,"Sierra Leone","KAMBIA",NA,NA,NA,5,18583116,159849550
"7623",2014-11-12,"Sierra Leone","BO",NA,NA,NA,22.5,18583116,159849550
"7624",2014-11-12,"Sierra Leone","KONO",NA,NA,NA,6.5,18583116,159849550
"7625",2014-11-12,"Sierra Leone","MOYAMBA",NA,NA,NA,23,18583116,159849550
"7626",2014-11-12,"Sierra Leone","FREETOWN",NA,NA,NA,46.5,18583116,159849550
"7627",2014-11-12,"Sierra Leone","WESTERN RURAL",NA,NA,NA,40,18583116,159849550
"7628",2014-11-12,"Sierra Leone","KENEMA",NA,NA,NA,0.5,18583116,159849550
"7629",2014-11-12,"Sierra Leone","BOMBALI",NA,NA,NA,55,18583116,159849550
"7630",2014-11-12,"Sierra Leone","BONTHE",NA,NA,NA,0,18583116,159849550
"7631",2014-11-12,"Sierra Leone","PORT LOKO",NA,NA,NA,121,18583116,159849550
"7632",2014-11-13,"Guinea","DABOLA",NA,NA,NA,0,0,85851447
"7633",2014-11-13,"Guinea","BOFFA",NA,NA,NA,0,0,85851447
"7634",2014-11-13,"Guinea","LOLA",NA,NA,NA,0,0,85851447
"7635",2014-11-13,"Guinea","GUECKEDOU",NA,NA,NA,2.5,0,85851447
"7636",2014-11-13,"Guinea","KISSIDOUGO",NA,NA,NA,1,0,85851447
"7637",2014-11-13,"Guinea","KEROUANE",NA,NA,NA,28.5,0,85851447
"7638",2014-11-13,"Guinea","SIGUIRI",NA,NA,NA,3.5,0,85851447
"7639",2014-11-13,"Guinea","TELIMELE",NA,NA,NA,0,0,85851447
"7640",2014-11-13,"Guinea","BEYLA",NA,NA,NA,15,0,85851447
"7641",2014-11-13,"Guinea","DINGUIRAYE",NA,NA,NA,0,0,85851447
"7642",2014-11-13,"Guinea","PITA",NA,NA,NA,0,0,85851447
"7643",2014-11-13,"Guinea","DUBREKA",NA,NA,NA,0,0,85851447
"7644",2014-11-13,"Guinea","KANKAN",NA,NA,NA,2,0,85851447
"7645",2014-11-13,"Guinea","KINDIA",NA,NA,NA,3,0,85851447
"7646",2014-11-13,"Guinea","COYAH",NA,NA,NA,6.5,0,85851447
"7647",2014-11-13,"Guinea","YOMOU",NA,NA,NA,0,0,85851447
"7648",2014-11-13,"Guinea","FORECARIAH",NA,NA,NA,3,0,85851447
"7649",2014-11-13,"Guinea","KOUROUSSA",NA,NA,NA,0,0,85851447
"7650",2014-11-13,"Guinea","CONAKRY",NA,NA,NA,19,0,85851447
"7651",2014-11-13,"Guinea","MACENTA",NA,NA,NA,32,0,85851447
"7652",2014-11-13,"Guinea","FARANAH",NA,NA,NA,11,0,85851447
"7653",2014-11-13,"Guinea","N'ZEREKORE",NA,NA,NA,23.5,0,85851447
"7654",2014-11-13,"Guinea","DALABA",NA,NA,NA,0,0,85851447
"7655",2014-11-13,"Guinea","BOKE",NA,NA,NA,0,0,85851447
"7656",2014-11-13,"Liberia","MARGIBI",NA,NA,NA,8,3117654,433628889
"7657",2014-11-13,"Liberia","GRAND CAPE MOUNT",NA,NA,NA,10,3117654,433628889
"7658",2014-11-13,"Liberia","BONG",NA,NA,NA,3,3117654,433628889
"7659",2014-11-13,"Liberia","SINOE",NA,NA,NA,0,3117654,433628889
"7660",2014-11-13,"Liberia","GRAND KRU",NA,NA,NA,1,3117654,433628889
"7661",2014-11-13,"Liberia","GBARPOLU",NA,NA,NA,0,3117654,433628889
"7662",2014-11-13,"Liberia","GRAND BASSA",NA,NA,NA,5,3117654,433628889
"7663",2014-11-13,"Liberia","MARYLAND",NA,NA,NA,0,3117654,433628889
"7664",2014-11-13,"Liberia","BOMI",NA,NA,NA,7,3117654,433628889
"7665",2014-11-13,"Liberia","NIMBA",NA,NA,NA,2,3117654,433628889
"7666",2014-11-13,"Liberia","RIVER GEE",NA,NA,NA,0,3117654,433628889
"7667",2014-11-13,"Liberia","MONTSERRADO",NA,NA,NA,44.5,3117654,433628889
"7668",2014-11-13,"Liberia","LOFA",NA,NA,NA,0.5,3117654,433628889
"7669",2014-11-13,"Liberia","GRAND GEDEH",NA,NA,NA,0,3117654,433628889
"7670",2014-11-13,"Liberia","RIVERCESS",NA,NA,NA,16,3117654,433628889
"7671",2014-11-13,"Sierra Leone","KAMBIA",NA,NA,NA,5,9242068,169091618
"7672",2014-11-13,"Sierra Leone","BOMBALI",NA,NA,NA,55,9242068,169091618
"7673",2014-11-13,"Sierra Leone","FREETOWN",NA,NA,NA,46.5,9242068,169091618
"7674",2014-11-13,"Sierra Leone","KENEMA",NA,NA,NA,0.5,9242068,169091618
"7675",2014-11-13,"Sierra Leone","PORT LOKO",NA,NA,NA,121,9242068,169091618
"7676",2014-11-13,"Sierra Leone","KOINADUGU",NA,NA,NA,22,9242068,169091618
"7677",2014-11-13,"Sierra Leone","KAILAHUN",NA,NA,NA,3,9242068,169091618
"7678",2014-11-13,"Sierra Leone","BONTHE",NA,NA,NA,0,9242068,169091618
"7679",2014-11-13,"Sierra Leone","WESTERN RURAL",NA,NA,NA,40,9242068,169091618
"7680",2014-11-13,"Sierra Leone","MOYAMBA",NA,NA,NA,23,9242068,169091618
"7681",2014-11-13,"Sierra Leone","KONO",NA,NA,NA,6.5,9242068,169091618
"7682",2014-11-13,"Sierra Leone","PUJEHUN",NA,NA,NA,0,9242068,169091618
"7683",2014-11-13,"Sierra Leone","TONKOLILI",NA,NA,NA,44,9242068,169091618
"7684",2014-11-13,"Sierra Leone","BO",NA,NA,NA,22.5,9242068,169091618
"7685",2014-11-14,"Guinea","SIGUIRI",NA,NA,NA,3.5,378310,86229757
"7686",2014-11-14,"Guinea","KINDIA",NA,NA,NA,3,378310,86229757
"7687",2014-11-14,"Guinea","MACENTA",NA,NA,NA,32,378310,86229757
"7688",2014-11-14,"Guinea","DINGUIRAYE",NA,NA,NA,0,378310,86229757
"7689",2014-11-14,"Guinea","KISSIDOUGO",NA,NA,NA,1,378310,86229757
"7690",2014-11-14,"Guinea","DABOLA",NA,NA,NA,0,378310,86229757
"7691",2014-11-14,"Guinea","GUECKEDOU",NA,NA,NA,2.5,378310,86229757
"7692",2014-11-14,"Guinea","LOLA",NA,NA,NA,0,378310,86229757
"7693",2014-11-14,"Guinea","COYAH",NA,NA,NA,6.5,378310,86229757
"7694",2014-11-14,"Guinea","BOFFA",NA,NA,NA,0,378310,86229757
"7695",2014-11-14,"Guinea","TELIMELE",NA,NA,NA,0,378310,86229757
"7696",2014-11-14,"Guinea","BEYLA",NA,NA,NA,15,378310,86229757
"7697",2014-11-14,"Guinea","YOMOU",NA,NA,NA,0,378310,86229757
"7698",2014-11-14,"Guinea","PITA",NA,NA,NA,0,378310,86229757
"7699",2014-11-14,"Guinea","DUBREKA",NA,NA,NA,0,378310,86229757
"7700",2014-11-14,"Guinea","KANKAN",NA,NA,NA,2,378310,86229757
"7701",2014-11-14,"Guinea","N'ZEREKORE",NA,NA,NA,23.5,378310,86229757
"7702",2014-11-14,"Guinea","KEROUANE",NA,NA,NA,28.5,378310,86229757
"7703",2014-11-14,"Guinea","CONAKRY",NA,NA,NA,19,378310,86229757
"7704",2014-11-14,"Guinea","FORECARIAH",NA,NA,NA,3,378310,86229757
"7705",2014-11-14,"Guinea","FARANAH",NA,NA,NA,11,378310,86229757
"7706",2014-11-14,"Guinea","KOUROUSSA",NA,NA,NA,0,378310,86229757
"7707",2014-11-14,"Guinea","BOKE",NA,NA,NA,0,378310,86229757
"7708",2014-11-14,"Guinea","DALABA",NA,NA,NA,0,378310,86229757
"7709",2014-11-14,"Liberia","GRAND CAPE MOUNT",NA,NA,NA,10,0,433628889
"7710",2014-11-14,"Liberia","MARYLAND",NA,NA,NA,0,0,433628889
"7711",2014-11-14,"Liberia","MARGIBI",NA,NA,NA,8,0,433628889
"7712",2014-11-14,"Liberia","RIVER GEE",NA,NA,NA,0,0,433628889
"7713",2014-11-14,"Liberia","RIVERCESS",NA,NA,NA,16,0,433628889
"7714",2014-11-14,"Liberia","MONTSERRADO",NA,NA,NA,44.5,0,433628889
"7715",2014-11-14,"Liberia","SINOE",NA,NA,NA,0,0,433628889
"7716",2014-11-14,"Liberia","BONG",NA,NA,NA,3,0,433628889
"7717",2014-11-14,"Liberia","BOMI",NA,NA,NA,7,0,433628889
"7718",2014-11-14,"Liberia","LOFA",NA,NA,NA,0.5,0,433628889
"7719",2014-11-14,"Liberia","GRAND BASSA",NA,NA,NA,5,0,433628889
"7720",2014-11-14,"Liberia","GBARPOLU",NA,NA,NA,0,0,433628889
"7721",2014-11-14,"Liberia","GRAND KRU",NA,NA,NA,1,0,433628889
"7722",2014-11-14,"Liberia","NIMBA",NA,NA,NA,2,0,433628889
"7723",2014-11-14,"Liberia","GRAND GEDEH",NA,NA,NA,0,0,433628889
"7724",2014-11-14,"Sierra Leone","FREETOWN",NA,NA,NA,46.5,0,169091618
"7725",2014-11-14,"Sierra Leone","BOMBALI",NA,NA,NA,55,0,169091618
"7726",2014-11-14,"Sierra Leone","KENEMA",NA,NA,NA,0.5,0,169091618
"7727",2014-11-14,"Sierra Leone","BONTHE",NA,NA,NA,0,0,169091618
"7728",2014-11-14,"Sierra Leone","WESTERN RURAL",NA,NA,NA,40,0,169091618
"7729",2014-11-14,"Sierra Leone","KAILAHUN",NA,NA,NA,3,0,169091618
"7730",2014-11-14,"Sierra Leone","BO",NA,NA,NA,22.5,0,169091618
"7731",2014-11-14,"Sierra Leone","KONO",NA,NA,NA,6.5,0,169091618
"7732",2014-11-14,"Sierra Leone","KOINADUGU",NA,NA,NA,22,0,169091618
"7733",2014-11-14,"Sierra Leone","MOYAMBA",NA,NA,NA,23,0,169091618
"7734",2014-11-14,"Sierra Leone","PUJEHUN",NA,NA,NA,0,0,169091618
"7735",2014-11-14,"Sierra Leone","PORT LOKO",NA,NA,NA,121,0,169091618
"7736",2014-11-14,"Sierra Leone","KAMBIA",NA,NA,NA,5,0,169091618
"7737",2014-11-14,"Sierra Leone","TONKOLILI",NA,NA,NA,44,0,169091618
"7738",2014-11-15,"Guinea","DABOLA",NA,NA,NA,0,0,86229757
"7739",2014-11-15,"Guinea","MACENTA",NA,NA,NA,32,0,86229757
"7740",2014-11-15,"Guinea","SIGUIRI",NA,NA,NA,3.5,0,86229757
"7741",2014-11-15,"Guinea","KISSIDOUGO",NA,NA,NA,1,0,86229757
"7742",2014-11-15,"Guinea","COYAH",NA,NA,NA,6.5,0,86229757
"7743",2014-11-15,"Guinea","CONAKRY",NA,NA,NA,19,0,86229757
"7744",2014-11-15,"Guinea","DINGUIRAYE",NA,NA,NA,0,0,86229757
"7745",2014-11-15,"Guinea","FORECARIAH",NA,NA,NA,3,0,86229757
"7746",2014-11-15,"Guinea","PITA",NA,NA,NA,0,0,86229757
"7747",2014-11-15,"Guinea","BOFFA",NA,NA,NA,0,0,86229757
"7748",2014-11-15,"Guinea","GUECKEDOU",NA,NA,NA,2.5,0,86229757
"7749",2014-11-15,"Guinea","TELIMELE",NA,NA,NA,0,0,86229757
"7750",2014-11-15,"Guinea","KINDIA",NA,NA,NA,3,0,86229757
"7751",2014-11-15,"Guinea","KEROUANE",NA,NA,NA,28.5,0,86229757
"7752",2014-11-15,"Guinea","LOLA",NA,NA,NA,0,0,86229757
"7753",2014-11-15,"Guinea","BEYLA",NA,NA,NA,15,0,86229757
"7754",2014-11-15,"Guinea","DUBREKA",NA,NA,NA,0,0,86229757
"7755",2014-11-15,"Guinea","KANKAN",NA,NA,NA,2,0,86229757
"7756",2014-11-15,"Guinea","YOMOU",NA,NA,NA,0,0,86229757
"7757",2014-11-15,"Guinea","DALABA",NA,NA,NA,0,0,86229757
"7758",2014-11-15,"Guinea","KOUROUSSA",NA,NA,NA,0,0,86229757
"7759",2014-11-15,"Guinea","FARANAH",NA,NA,NA,11,0,86229757
"7760",2014-11-15,"Guinea","N'ZEREKORE",NA,NA,NA,23.5,0,86229757
"7761",2014-11-15,"Guinea","BOKE",NA,NA,NA,0,0,86229757
"7762",2014-11-15,"Liberia","MONTSERRADO",NA,NA,NA,44.5,0,433628889
"7763",2014-11-15,"Liberia","RIVER GEE",NA,NA,NA,0,0,433628889
"7764",2014-11-15,"Liberia","BOMI",NA,NA,NA,7,0,433628889
"7765",2014-11-15,"Liberia","BONG",NA,NA,NA,3,0,433628889
"7766",2014-11-15,"Liberia","GRAND BASSA",NA,NA,NA,5,0,433628889
"7767",2014-11-15,"Liberia","GBARPOLU",NA,NA,NA,0,0,433628889
"7768",2014-11-15,"Liberia","SINOE",NA,NA,NA,0,0,433628889
"7769",2014-11-15,"Liberia","NIMBA",NA,NA,NA,2,0,433628889
"7770",2014-11-15,"Liberia","GRAND KRU",NA,NA,NA,1,0,433628889
"7771",2014-11-15,"Liberia","MARYLAND",NA,NA,NA,0,0,433628889
"7772",2014-11-15,"Liberia","GRAND GEDEH",NA,NA,NA,0,0,433628889
"7773",2014-11-15,"Liberia","RIVERCESS",NA,NA,NA,16,0,433628889
"7774",2014-11-15,"Liberia","GRAND CAPE MOUNT",NA,NA,NA,10,0,433628889
"7775",2014-11-15,"Liberia","MARGIBI",NA,NA,NA,8,0,433628889
"7776",2014-11-15,"Liberia","LOFA",NA,NA,NA,0.5,0,433628889
"7777",2014-11-15,"Sierra Leone","KAILAHUN",NA,NA,NA,3,0,169091618
"7778",2014-11-15,"Sierra Leone","PUJEHUN",NA,NA,NA,0,0,169091618
"7779",2014-11-15,"Sierra Leone","BOMBALI",NA,NA,NA,55,0,169091618
"7780",2014-11-15,"Sierra Leone","KENEMA",NA,NA,NA,0.5,0,169091618
"7781",2014-11-15,"Sierra Leone","FREETOWN",NA,NA,NA,46.5,0,169091618
"7782",2014-11-15,"Sierra Leone","MOYAMBA",NA,NA,NA,23,0,169091618
"7783",2014-11-15,"Sierra Leone","KONO",NA,NA,NA,6.5,0,169091618
"7784",2014-11-15,"Sierra Leone","WESTERN RURAL",NA,NA,NA,40,0,169091618
"7785",2014-11-15,"Sierra Leone","PORT LOKO",NA,NA,NA,121,0,169091618
"7786",2014-11-15,"Sierra Leone","BONTHE",NA,NA,NA,0,0,169091618
"7787",2014-11-15,"Sierra Leone","KAMBIA",NA,NA,NA,5,0,169091618
"7788",2014-11-15,"Sierra Leone","TONKOLILI",NA,NA,NA,44,0,169091618
"7789",2014-11-15,"Sierra Leone","KOINADUGU",NA,NA,NA,22,0,169091618
"7790",2014-11-15,"Sierra Leone","BO",NA,NA,NA,22.5,0,169091618
"7791",2014-11-16,"Guinea","MACENTA","CASES",12,"Patient database",14.5,0,86229757
"7792",2014-11-16,"Guinea","LOLA","CASES",1,"Situation report",1,0,86229757
"7793",2014-11-16,"Guinea","SIGUIRI","CASES",2,"Situation report",1.5,0,86229757
"7794",2014-11-16,"Guinea","COYAH","CASES",5,"Patient database",5.5,0,86229757
"7795",2014-11-16,"Guinea","KEROUANE","CASES",5,"Patient database",8.5,0,86229757
"7796",2014-11-16,"Guinea","MACENTA","CASES",17,"Situation report",14.5,0,86229757
"7797",2014-11-16,"Guinea","LOLA","CASES",1,"Patient database",1,0,86229757
"7798",2014-11-16,"Guinea","PITA","CASES",0,"Situation report",0,0,86229757
"7799",2014-11-16,"Guinea","DABOLA","CASES",0,"Situation report",0,0,86229757
"7800",2014-11-16,"Guinea","KINDIA","CASES",1,"Situation report",1,0,86229757
"7801",2014-11-16,"Guinea","DUBREKA","CASES",0,"Situation report",0,0,86229757
